order_id,date_id,price_inr,rating,rating_count,location_id,restaurant_id,category_id,dish_id,date_id,full_date,year,month,month_name,quarter,day,week,location_id,state,city,location,restaurant_id,restaurant_name,category_id,category,dish_id,dish_name
4536,111,240.00,5.00,20,15,11,2,477,111,2025-06-17,2025,6,June,2,17,24,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,477,"Green Peas Masala"
4552,21,1700.00,4.00,0,16,26,2,1558,21,2025-05-30,2025,5,May,2,30,21,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1558,"Premium Gift Hamper Basket (Eggless)"
4553,11,1700.00,5.00,3,22,26,2,1558,11,2025-08-03,2025,8,August,3,3,31,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1558,"Premium Gift Hamper Basket (Eggless)"
4554,82,1700.00,5.00,1,11,26,2,1558,82,2025-02-04,2025,2,February,1,4,5,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1558,"Premium Gift Hamper Basket (Eggless)"
4570,94,209.00,4.00,38,5,29,2,1831,94,2025-02-06,2025,2,February,1,6,5,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1831,"Dal Makhani & Rice Lunchbox"
4571,220,209.00,5.00,461,22,42,2,1831,220,2025-02-09,2025,2,February,1,9,6,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,1831,"Dal Makhani & Rice Lunchbox"
4581,92,199.00,5.00,552,22,32,2,2354,92,2025-08-21,2025,8,August,3,21,33,22,Karnataka,Bengaluru,Whitefield,32,Bakingo,2,Recommended,2354,"Blueberry Bake Cheesecake Slice"
4582,196,199.00,4.00,436,18,32,2,2354,196,2025-01-10,2025,1,January,1,10,1,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2354,"Blueberry Bake Cheesecake Slice"
4589,23,289.00,4.00,2,22,39,2,2945,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2945,"Pappu Bagara Pulav Meal"
4595,23,259.00,5.00,57,13,12,2,491,23,2025-02-22,2025,2,February,1,22,7,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,491,"Veg Chilli Garlic Noodles Bowl"
4596,85,259.00,4.00,116,22,12,2,491,85,2025-05-23,2025,5,May,2,23,20,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,491,"Veg Chilli Garlic Noodles Bowl"
4597,44,259.00,4.00,142,29,12,2,491,44,2025-08-08,2025,8,August,3,8,31,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,491,"Veg Chilli Garlic Noodles Bowl"
4608,6,139.00,4.00,291,10,21,2,1274,6,2025-07-08,2025,7,July,3,8,27,10,Karnataka,Bengaluru,"Gopalan Arcade Mall",21,"Burger King",2,Recommended,1274,"Crispy Chicken Double Patty Burger"
4611,23,365.00,4.00,11,1,22,2,1371,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1371,"Mini Waffle Box of 4 - Chocoholic's"
4612,124,365.00,5.00,14,2,22,2,1371,124,2025-08-05,2025,8,August,3,5,31,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1371,"Mini Waffle Box of 4 - Chocoholic's"
4613,23,329.00,4.00,9,22,23,2,1542,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1542,"Roast Vegetables Rice Bowl"
4614,81,329.00,4.00,2,5,23,2,1542,81,2025-01-04,2025,1,January,1,4,0,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1542,"Roast Vegetables Rice Bowl"
4615,208,329.00,4.00,7,9,23,2,1542,208,2025-01-14,2025,1,January,1,14,2,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1542,"Roast Vegetables Rice Bowl"
4625,215,99.00,5.00,7,1,30,2,1965,215,2025-07-31,2025,7,July,3,31,30,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",30,"NH1 Bowls - Highway To North",2,Recommended,1965,"Choco Lava Delight Cake"
4634,209,299.00,4.00,7,24,38,2,2923,209,2025-04-12,2025,4,April,2,12,14,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2923,"Chicken Keema Melt"
4635,122,274.00,5.00,3,1,38,2,2923,122,2025-04-24,2025,4,April,2,24,16,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2923,"Chicken Keema Melt"
4636,170,259.00,4.00,115,24,38,2,3009,170,2025-08-12,2025,8,August,3,12,32,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,3009,"Roasted Chicken Strip Sandwich"
4639,23,209.00,4.00,11,13,6,2,253,23,2025-02-22,2025,2,February,1,22,7,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,253,"Hunan Chicken Dry - Mini"
4640,108,209.00,4.00,7,22,6,2,253,108,2025-07-18,2025,7,July,3,18,28,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,253,"Hunan Chicken Dry - Mini"
4641,49,209.00,4.00,16,25,6,2,253,49,2025-07-09,2025,7,July,3,9,27,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,253,"Hunan Chicken Dry - Mini"
4642,23,307.00,5.00,3,25,6,2,262,23,2025-02-22,2025,2,February,1,22,7,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,262,"Veg Wheat Momo With Momo Chutney"
4643,21,307.00,4.00,12,22,6,2,262,21,2025-05-30,2025,5,May,2,30,21,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,262,"Veg Wheat Momo With Momo Chutney"
4644,50,307.00,4.00,2,13,6,2,262,50,2025-06-24,2025,6,June,2,24,25,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,262,"Veg Wheat Momo With Momo Chutney"
4672,23,169.00,4.00,9,1,38,2,2914,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2914,"Classic Chicken Craver (10cm)"
4673,50,369.00,4.00,423,22,39,2,2953,50,2025-06-24,2025,6,June,2,24,25,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2953,"Andhra Style Chicken Biryani"
4686,33,319.00,4.00,102,18,9,2,336,33,2025-06-10,2025,6,June,2,10,23,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,336,"Tandoori Paneer"
4687,35,319.00,4.00,124,26,9,2,336,35,2025-02-27,2025,2,February,1,27,8,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,336,"Tandoori Paneer"
4688,46,319.00,4.00,167,21,9,2,336,46,2025-08-29,2025,8,August,3,29,34,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,336,"Tandoori Paneer"
4689,96,319.00,5.00,36,14,9,2,336,96,2025-01-24,2025,1,January,1,24,3,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,336,"Tandoori Paneer"
4695,164,209.00,5.00,1,1,16,2,914,164,2025-04-11,2025,4,April,2,11,14,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,914,"Biscoff Coffee Shot"
4696,71,209.00,5.00,9,22,16,2,914,71,2025-05-31,2025,5,May,2,31,21,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,914,"Biscoff Coffee Shot"
4699,148,237.00,4.00,1,9,19,2,1174,148,2025-07-17,2025,7,July,3,17,28,9,Karnataka,Bengaluru,"Rr Nagar",19,"Quick Crave",2,Recommended,1174,"Cheese Melt Chicken Bhuna Wrap - Wholewheat Paratha"
4701,122,368.00,4.00,5,1,24,2,1513,122,2025-04-24,2025,4,April,2,24,16,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1513,"2 Habanero Burrito Non Veg+1Small Fries+1 Cinnamon Twists+2 Pepsi Zero"
4702,92,625.00,5.00,26,16,26,2,1543,92,2025-08-21,2025,8,August,3,21,33,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1543,"Eggless Dutch Truffle Cake [500g]"
4703,220,625.00,5.00,26,11,26,2,1543,220,2025-02-09,2025,2,February,1,9,6,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1543,"Eggless Dutch Truffle Cake [500g]"
4704,142,625.00,4.00,27,22,26,2,1543,142,2025-06-02,2025,6,June,2,2,22,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1543,"Eggless Dutch Truffle Cake [500g]"
4705,23,359.00,5.00,6,9,23,2,1544,23,2025-02-22,2025,2,February,1,22,7,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1544,"Barbeque Chicken Rice Bowl"
4706,40,359.00,4.00,2,22,23,2,1544,40,2025-02-18,2025,2,February,1,18,7,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1544,"Barbeque Chicken Rice Bowl"
4707,190,359.00,4.00,1,5,23,2,1544,190,2025-06-03,2025,6,June,2,3,22,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1544,"Barbeque Chicken Rice Bowl"
4718,75,219.00,5.00,53,1,33,2,2438,75,2025-01-28,2025,1,January,1,28,4,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",33,"Domino's Pizza",2,Recommended,2438,"Double Cheese Margherita Pizza"
4725,57,249.00,4.00,0,22,40,2,3028,57,2025-04-18,2025,4,April,2,18,15,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3028,"Chimichurri Crispy Veg Burger Combo"
4734,17,315.00,4.00,222,20,36,2,295,17,2025-04-10,2025,4,April,2,10,14,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,295,"Chicken kebab"
4752,137,399.00,4.00,40,1,20,2,1212,137,2025-01-26,2025,1,January,1,26,4,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1212,"Nati Style Donne Mutton Biryani"
4756,119,725.00,4.00,11,22,26,2,1546,119,2025-06-23,2025,6,June,2,23,25,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1546,"Chocoholic Cake [500g]"
4757,26,725.00,5.00,10,16,26,2,1546,26,2025-06-07,2025,6,June,2,7,22,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1546,"Chocoholic Cake [500g]"
4758,120,725.00,4.00,7,11,26,2,1546,120,2025-05-09,2025,5,May,2,9,18,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1546,"Chocoholic Cake [500g]"
4759,43,229.00,4.00,0,5,29,2,1719,43,2025-06-19,2025,6,June,2,19,24,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1719,"Aloo Paratha & Dal Makhani"
4760,56,229.00,4.00,0,9,29,2,1719,56,2025-07-20,2025,7,July,3,20,29,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,1719,"Aloo Paratha & Dal Makhani"
4761,80,229.00,4.00,1,22,42,2,1719,80,2025-05-27,2025,5,May,2,27,21,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,1719,"Aloo Paratha & Dal Makhani"
4765,49,329.00,4.00,0,9,29,2,1823,49,2025-07-09,2025,7,July,3,9,27,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,1823,"Dum Aloo & Rumali Roti Lunchbox"
4766,156,329.00,4.00,0,5,29,2,1823,156,2025-07-26,2025,7,July,3,26,29,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1823,"Dum Aloo & Rumali Roti Lunchbox"
4787,192,479.00,2.00,3,22,44,2,3269,192,2025-08-02,2025,8,August,3,2,30,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,3269,"Black Forest Cake (Half Kg) (Eggless)"
4796,2,169.00,4.00,210,21,9,2,332,2,2025-04-03,2025,4,April,2,3,13,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,332,Margherita
4797,168,169.00,4.00,92,18,9,2,332,168,2025-07-15,2025,7,July,3,15,28,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,332,Margherita
4798,102,169.00,4.00,181,26,9,2,332,102,2025-07-14,2025,7,July,3,14,28,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,332,Margherita
4799,46,169.00,5.00,33,14,9,2,332,46,2025-08-29,2025,8,August,3,29,34,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,332,Margherita
4807,111,251.00,5.00,8,22,16,2,912,111,2025-06-17,2025,6,June,2,17,24,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,912,"Naturally Chikku N Dry Fruit Sundae"
4808,131,251.00,4.00,10,1,16,2,912,131,2025-02-11,2025,2,February,1,11,6,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,912,"Naturally Chikku N Dry Fruit Sundae"
4813,22,198.00,4.00,189,10,21,2,1283,22,2025-06-28,2025,6,June,2,28,25,10,Karnataka,Bengaluru,"Gopalan Arcade Mall",21,"Burger King",2,Recommended,1283,"Crispy Veg Double Patty + Crispy Veg Double Patty"
4814,23,245.00,4.00,0,1,22,2,1346,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1346,"KitKat Affair"
4815,169,245.00,4.00,0,2,22,2,1346,169,2025-04-19,2025,4,April,2,19,15,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1346,"KitKat Affair"
4816,185,245.00,4.00,0,22,22,2,1346,185,2025-08-27,2025,8,August,3,27,34,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,1346,"KitKat Affair"
4818,51,280.00,4.00,0,1,22,2,1348,51,2025-05-24,2025,5,May,2,24,20,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1348,"Nutella Overload"
4819,166,280.00,4.00,0,2,22,2,1348,166,2025-01-05,2025,1,January,1,5,1,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1348,"Nutella Overload"
4820,101,280.00,4.00,1,22,22,2,1348,101,2025-04-05,2025,4,April,2,5,13,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,1348,"Nutella Overload"
4854,23,198.00,5.00,397,22,16,2,921,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,921,"My DBC  Sundae"
4855,66,198.00,5.00,316,1,16,2,921,66,2025-07-06,2025,7,July,3,6,27,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,921,"My DBC  Sundae"
4882,23,279.00,4.00,0,22,41,2,3114,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3114,"Baked Paneer Tikka Pizza Wrap."
4884,23,579.00,4.00,0,22,41,2,3130,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3130,"4 Baked Margherita Pizza Wraps at 145 each"
4888,142,259.00,4.00,293,22,47,2,3490,142,2025-06-02,2025,6,June,2,2,22,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3490,"Homestyle Amritsari Dal and Bhindi Fry Meal"
4901,23,139.00,4.00,17,1,14,2,585,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,585,"Indian Tandoori Chicken Roll"
4902,116,139.00,4.00,83,22,14,2,585,116,2025-08-22,2025,8,August,3,22,33,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,585,"Indian Tandoori Chicken Roll"
4907,42,334.00,4.00,4,1,24,2,1499,42,2025-02-28,2025,2,February,1,28,8,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1499,"Boss Burrito Non Veg (Free Nachos & Pepsi)"
4908,23,3200.00,4.00,0,22,26,2,1554,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1554,"Indulgence Gift Hamper Basket (Eggless)"
4909,131,3200.00,4.00,0,11,26,2,1554,131,2025-02-11,2025,2,February,1,11,6,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1554,"Indulgence Gift Hamper Basket (Eggless)"
4910,160,3200.00,4.00,0,16,26,2,1554,160,2025-06-15,2025,6,June,2,15,24,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1554,"Indulgence Gift Hamper Basket (Eggless)"
4934,116,179.00,4.00,0,22,47,2,3510,116,2025-08-22,2025,8,August,3,22,33,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3510,"Homestyle Amritsari Dal"
4940,203,139.00,4.00,33,22,14,2,583,203,2025-06-11,2025,6,June,2,11,23,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,583,"Thai Spicy Chicken Roll"
4941,148,139.00,4.00,5,1,14,2,583,148,2025-07-17,2025,7,July,3,17,28,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,583,"Thai Spicy Chicken Roll"
4958,23,199.00,4.00,0,5,23,2,1451,23,2025-02-22,2025,2,February,1,22,7,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1451,"Pindi Chole Rice Bowl"
4959,23,1300.00,5.00,1,16,26,2,1560,23,2025-02-22,2025,2,February,1,22,7,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1560,"Almond Rocks (500g)"
4960,165,1300.00,5.00,1,22,26,2,1560,165,2025-05-26,2025,5,May,2,26,21,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1560,"Almond Rocks (500g)"
4961,199,1300.00,4.00,0,11,26,2,1560,199,2025-08-30,2025,8,August,3,30,34,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1560,"Almond Rocks (500g)"
4977,23,60.00,4.00,22,15,11,2,473,23,2025-02-22,2025,2,February,1,22,7,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,473,"Kara Kozhukattai (2 Pcs)"
4978,23,60.00,4.00,29,27,11,2,473,23,2025-02-22,2025,2,February,1,22,7,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,473,"Kara Kozhukattai (2 Pcs)"
4979,169,60.00,4.00,35,22,11,2,473,169,2025-04-19,2025,4,April,2,19,15,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,473,"Kara Kozhukattai (2 Pcs)"
4980,23,290.00,5.00,39,22,11,2,478,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,478,"Palak Mushroom"
4981,52,290.00,4.00,9,15,11,2,478,52,2025-04-07,2025,4,April,2,7,14,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,478,"Palak Mushroom"
4982,146,240.00,3.00,79,22,11,2,482,146,2025-05-20,2025,5,May,2,20,20,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,482,"Dhal Makhani"
4983,67,240.00,4.00,22,27,11,2,482,67,2025-07-01,2025,7,July,3,1,26,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,482,"Dhal Makhani"
4989,144,88.98,5.00,1,8,17,2,1059,144,2025-06-22,2025,6,June,2,22,25,8,Karnataka,Bengaluru,"KENGERI UPANAGAR",17,"NIC Ice Creams",2,Recommended,1059,"Britannia Bourbon Ice Cream 100ml"
4992,138,549.00,5.00,4,22,44,2,1196,138,2025-04-22,2025,4,April,2,22,16,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,1196,"Chocolate Chip Cake (500 gm)"
4997,149,368.00,4.00,1,1,24,2,1522,149,2025-01-09,2025,1,January,1,9,1,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1522,"2 Value Rice Bowl Non Veg+2 Cinnamon Twists+2 Pepsi Zero"
5009,95,189.00,4.00,11,10,21,2,2931,95,2025-05-28,2025,5,May,2,28,21,10,Karnataka,Bengaluru,"Gopalan Arcade Mall",21,"Burger King",2,Recommended,2931,"Original Whopper Veg(XL size Bun)"
5011,32,289.00,4.00,14,22,39,2,2944,32,2025-04-06,2025,4,April,2,6,14,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2944,"Gutti Vankaya Bagara Pulav Meal"
5017,104,300.00,4.00,215,27,11,2,266,104,2025-04-26,2025,4,April,2,26,16,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,266,"Kaju Masala"
5018,120,300.00,4.00,308,22,11,2,266,120,2025-05-09,2025,5,May,2,9,18,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,266,"Kaju Masala"
5019,95,300.00,4.00,76,15,11,2,266,95,2025-05-28,2025,5,May,2,28,21,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,266,"Kaju Masala"
5020,120,309.00,4.00,0,25,6,2,281,120,2025-05-09,2025,5,May,2,9,18,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,281,"Chicken Chilli Garlic Noodles - Half (500 ml)."
5021,179,309.00,4.00,0,13,6,2,281,179,2025-07-03,2025,7,July,3,3,26,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,281,"Chicken Chilli Garlic Noodles - Half (500 ml)."
5022,182,309.00,4.00,0,22,6,2,281,182,2025-07-02,2025,7,July,3,2,26,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,281,"Chicken Chilli Garlic Noodles - Half (500 ml)."
5033,126,319.00,4.00,0,1,14,2,577,126,2025-07-13,2025,7,July,3,13,28,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,577,"Thai Spicy Roll & Popcorn Chicken Meal"
5034,111,319.00,4.00,10,22,14,2,577,111,2025-06-17,2025,6,June,2,17,24,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,577,"Thai Spicy Roll & Popcorn Chicken Meal"
5039,44,99.00,4.00,574,10,21,2,1195,44,2025-08-08,2025,8,August,3,8,31,10,Karnataka,Bengaluru,"Gopalan Arcade Mall",21,"Burger King",2,Recommended,1195,"Crispy Chicken Burger"
5040,193,229.00,5.00,3,10,21,2,1284,193,2025-05-03,2025,5,May,2,3,17,10,Karnataka,Bengaluru,"Gopalan Arcade Mall",21,"Burger King",2,Recommended,1284,"Veg Makhani Burst + Extra Crunchy Veg Whopper Deluxe(Reg. Size Bun)"
5045,137,375.00,4.00,0,2,22,2,1367,137,2025-01-26,2025,1,January,1,26,4,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1367,"Make At Home @ Rs.375"
5046,179,375.00,5.00,1,1,22,2,1367,179,2025-07-03,2025,7,July,3,3,26,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1367,"Make At Home @ Rs.375"
5069,87,299.00,5.00,18,1,30,2,1917,87,2025-06-20,2025,6,June,2,20,24,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",30,"NH1 Bowls - Highway To North",2,Recommended,1917,"NH1 Chicken Tikka Masala [Masala Rice] Bowl"
5077,141,389.00,4.00,522,22,39,2,2942,141,2025-04-23,2025,4,April,2,23,16,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2942,"Andhra Non-veg Meals (For 1)"
5085,81,379.00,4.00,7,22,6,2,260,81,2025-01-04,2025,1,January,1,4,0,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,260,"Schezwan Chicken Dry - Full"
5086,102,379.00,5.00,4,25,6,2,260,102,2025-07-14,2025,7,July,3,14,28,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,260,"Schezwan Chicken Dry - Full"
5087,28,379.00,4.00,2,13,6,2,260,28,2025-05-10,2025,5,May,2,10,18,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,260,"Schezwan Chicken Dry - Full"
5102,57,275.00,4.00,41,1,24,2,1485,57,2025-04-18,2025,4,April,2,18,15,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1485,"Ultimate Cheese Crunchwrap â€“ Veg"
5103,23,364.00,4.00,2,1,24,2,1490,23,2025-02-22,2025,2,February,1,22,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1490,"Grilled Cheese Boss Burrito Veg (Free Nachos & Pepsi)"
5104,147,359.00,4.00,31,5,23,2,1540,147,2025-08-26,2025,8,August,3,26,34,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1540,"Chicken Kofta Rice Bowl with Omelette"
5105,118,359.00,4.00,11,22,23,2,1540,118,2025-02-23,2025,2,February,1,23,8,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1540,"Chicken Kofta Rice Bowl with Omelette"
5106,163,359.00,4.00,4,9,23,2,1540,163,2025-08-15,2025,8,August,3,15,32,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1540,"Chicken Kofta Rice Bowl with Omelette"
5127,144,199.00,4.00,33,22,39,2,2939,144,2025-06-22,2025,6,June,2,22,25,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2939,"Curd Rice Dal Khichdi"
5131,23,189.00,4.00,308,22,47,2,3521,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3521,"Punjabi Chole"
5139,92,229.00,4.00,48,1,14,2,610,92,2025-08-21,2025,8,August,3,21,33,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,610,"Spicy Zinger Burger"
